date,code,indicator,hamilton_cycle,model_A_regime,model_A_prob_high,model_B_regime,model_B_prob_high,model_B_converged
2007-10-31,M0000545,工业增加值,0.759505954667777,高位区制,0.9999984962811533,低位区制,0.007096031383640554,True
2007-11-30,M0000545,工业增加值,0.7089051287138897,高位区制,0.9999952449476474,低位区制,0.007008168827394608,True
2007-12-31,M0000545,工业增加值,0.6078524155503114,高位区制,0.9999577001983686,低位区制,0.005956094580538094,True
2008-01-31,M0000545,工业增加值,0.4270249426616215,高位区制,0.9988117417484869,低位区制,0.0060892496027465486,True
2008-02-29,M0000545,工业增加值,0.3152265607654591,高位区制,0.9954617251694508,低位区制,0.010977432876951392,True
2008-03-31,M0000545,工业增加值,0.6616280371384083,高位区制,0.9999796555913458,低位区制,0.08530522957008511,True
2008-04-30,M0000545,工业增加值,0.3764812712623672,高位区制,0.9975965953423145,低位区制,0.014572368640251014,True
2008-05-31,M0000545,工业增加值,0.3940021940389161,高位区制,0.9957840607059786,低位区制,0.007447249830527622,True
2008-06-30,M0000545,工业增加值,0.41273183433115834,高位区制,0.9763829096394026,低位区制,0.0069630729479697485,True
2008-07-31,M0000545,工业增加值,0.25258929456238255,高位区制,0.7298986830828413,低位区制,0.006709222604388183,True
2008-08-31,M0000545,工业增加值,-0.02035122236397685,低位区制,0.3555795643936251,低位区制,0.015867906748154678,True
2008-09-30,M0000545,工业增加值,-0.15835719428181716,低位区制,0.32087833740971083,低位区制,0.04684595025886551,True
2008-10-31,M0000545,工业增加值,-0.5706228118108049,高位区制,0.5980140428531204,低位区制,0.4381696740141414,True
2008-11-30,M0000545,工业增加值,-1.0094157743847363,高位区制,0.9989815339146794,高位区制,0.6958493215257981,True
2008-12-31,M0000545,工业增加值,-0.9396054867660172,高位区制,0.9998634874508047,低位区制,0.43351534768494243,True
2009-01-31,M0000545,工业增加值,-2.1697962520900322,高位区制,1.0000000000000024,高位区制,0.9999999999996729,True
2009-02-28,M0000545,工业增加值,-0.18337414272851324,低位区制,0.2642935651168271,高位区制,1.0000000000000022,True
2009-03-31,M0000545,工业增加值,-0.5160695341340688,低位区制,0.18764338761129307,低位区制,0.3749575201330603,True
2009-04-30,M0000545,工业增加值,-0.5943725632825798,低位区制,0.17611013575139356,低位区制,0.05293516213080866,True
2009-05-31,M0000545,工业增加值,-0.28023591297772243,低位区制,0.15659155004329434,低位区制,0.027605805488560772,True
2009-06-30,M0000545,工业增加值,0.11764074594248516,低位区制,0.3560892397193391,低位区制,0.07511527958630379,True
2009-07-31,M0000545,工业增加值,0.3019127526596882,高位区制,0.8253898665229339,低位区制,0.1044764274277761,True
2009-08-31,M0000545,工业增加值,0.6201675040924216,高位区制,0.9995879435758401,低位区制,0.4893288347338172,True
2009-09-30,M0000545,工业增加值,1.1136536133979662,高位区制,0.9999999999128487,高位区制,0.9779162569957534,True
2009-10-31,M0000545,工业增加值,1.3261301821353708,高位区制,0.9999999999999472,高位区制,0.9503915893467441,True
2009-11-30,M0000545,工业增加值,1.631656502080649,高位区制,1.0000000000000024,高位区制,0.9783869824847663,True
2009-12-31,M0000545,工业增加值,1.5889094055035078,高位区制,1.0000000000000022,高位区制,0.812782979683904,True
2010-01-31,M0000545,工业增加值,2.9454642541436358,高位区制,1.0000000000000022,高位区制,1.0000000000000027,True
2010-02-28,M0000545,工业增加值,0.5592200067837321,高位区制,0.9999016877037263,高位区制,1.0000000000000024,True
2010-03-31,M0000545,工业增加值,1.2807589872956824,高位区制,0.9999999999997107,高位区制,0.9998329195401464,True
2010-04-30,M0000545,工业增加值,1.1608594677358355,高位区制,0.9999999999817636,低位区制,0.10453265918807123,True
2010-05-31,M0000545,工业增加值,0.8804826052399906,高位区制,0.999999623362937,低位区制,0.015072881911615507,True
2010-06-30,M0000545,工业增加值,0.3781545320451852,高位区制,0.9438212591098385,低位区制,0.026051801149096443,True
2010-07-31,M0000545,工业增加值,0.18230813995676876,高位区制,0.5357516558734795,低位区制,0.008338182560117074,True
2010-08-31,M0000545,工业增加值,0.16217187636762614,低位区制,0.23244526339551455,低位区制,0.007497354854138501,True
2010-09-30,M0000545,工业增加值,-0.2153343287163203,低位区制,0.035665970819390665,低位区制,0.029722003869271083,True
2010-10-31,M0000545,工业增加值,-0.1262794019136978,低位区制,0.012196748276786844,低位区制,0.007704699101718457,True
2010-11-30,M0000545,工业增加值,0.019241314233664486,低位区制,0.022473470894411825,低位区制,0.007487483964354237,True
2010-12-31,M0000545,工业增加值,-0.03760712517766973,低位区制,0.07430073963790682,低位区制,0.006206576980050607,True
2011-01-31,M0000545,工业增加值,0.145141509746476,低位区制,0.3778793320704578,低位区制,0.011423461176014383,True
2011-02-28,M0000545,工业增加值,0.39463030316481923,高位区制,0.9364621035319411,低位区制,0.022299463478309613,True
2011-03-31,M0000545,工业增加值,0.4616777921845102,高位区制,0.9959310871921881,低位区制,0.009932746948244085,True
2011-04-30,M0000545,工业增加值,0.3014004862984553,高位区制,0.9924719105093246,低位区制,0.006344319665130188,True
2011-05-31,M0000545,工业增加值,0.3326122910337158,高位区制,0.9950945378261855,低位区制,0.009299086259291989,True
2011-06-30,M0000545,工业增加值,0.6076548249374741,高位区制,0.9999442811697882,低位区制,0.03900395984878845,True
2011-07-31,M0000545,工业增加值,0.4479439252606427,高位区制,0.9992373020606147,低位区制,0.007871188226216953,True
2011-08-31,M0000545,工业增加值,0.3777487520388306,高位区制,0.9977154381409442,低位区制,0.005920065079827507,True
2011-09-30,M0000545,工业增加值,0.4221615058245038,高位区制,0.9972806438161596,低位区制,0.007392782968754453,True
2011-10-31,M0000545,工业增加值,0.29868414057802994,高位区制,0.9782592266508258,低位区制,0.0061624526671559205,True
2011-11-30,M0000545,工业增加值,0.15230117339869648,高位区制,0.9435885581515616,低位区制,0.012238041280177771,True
2011-12-31,M0000545,工业增加值,0.23040371973450618,高位区制,0.9640302586603222,低位区制,0.09095818003104612,True
2012-01-31,M0000545,工业增加值,-1.1993202794610442,高位区制,0.9999981745339924,高位区制,0.9999999999971366,True
2012-02-29,M0000545,工业增加值,1.4399836568847053,高位区制,0.999999999999967,高位区制,1.0000000000000029,True
2012-03-31,M0000545,工业增加值,0.09584148467810444,低位区制,0.30171868806519336,高位区制,0.9999994160672364,True
2012-04-30,M0000545,工业增加值,-0.261269417352438,低位区制,0.04283485526722029,低位区制,0.2866605545544267,True
2012-05-31,M0000545,工业增加值,-0.22874814582724962,低位区制,0.0076804021125915405,低位区制,0.02462652833504394,True
2012-06-30,M0000545,工业增加值,-0.21519818781140693,低位区制,0.0030849388666774925,低位区制,0.006875831341755097,True
2012-07-31,M0000545,工业增加值,-0.22393899110485338,低位区制,0.0025593910307729027,低位区制,0.005818682957392435,True
2012-08-31,M0000545,工业增加值,-0.25798330075134973,低位区制,0.0029359404200159397,低位区制,0.006529253535045541,True
2012-09-30,M0000545,工业增加值,0.020956551970798487,低位区制,0.005635680978449896,低位区制,0.013844955638232587,True
2012-10-31,M0000545,工业增加值,-0.13054078132050467,低位区制,0.009168273608435723,低位区制,0.008899461943815912,True
2012-11-30,M0000545,工业增加值,-0.1278896023583176,低位区制,0.046042456598912485,低位区制,0.01535305512639721,True
2012-12-31,M0000545,工业增加值,0.10539275576001284,低位区制,0.3173483594094488,低位区制,0.14376282487624203,True
2013-01-31,M0000545,工业增加值,1.0530487911928856,高位区制,0.9999999690604525,高位区制,0.9999963694772612,True
2013-02-28,M0000545,工业增加值,-1.0239844802193563,高位区制,0.9985392408196971,高位区制,1.0000000000000022,True
2013-03-31,M0000545,工业增加值,-0.017466584634963638,低位区制,0.2091724695153511,高位区制,0.9995274570189397,True
2013-04-30,M0000545,工业增加值,0.049881785908770696,低位区制,0.0603644676379574,低位区制,0.07948742575692727,True
2013-05-31,M0000545,工业增加值,0.039231290218487654,低位区制,0.019788019256142608,低位区制,0.010585952712117151,True
2013-06-30,M0000545,工业增加值,-0.01195946337001811,低位区制,0.009210537052548779,低位区制,0.006032054382414098,True
2013-07-31,M0000545,工业增加值,0.08479021157768644,低位区制,0.012293901396966348,低位区制,0.006753124108760996,True
2013-08-31,M0000545,工业增加值,0.1625245437152488,低位区制,0.017595920106365594,低位区制,0.006998960639218613,True
2013-09-30,M0000545,工业增加值,-0.049328962375892724,低位区制,0.010294877203337856,低位区制,0.009100985324978439,True
2013-10-31,M0000545,工业增加值,0.15722519097178334,低位区制,0.023948976131055795,低位区制,0.01139368708529939,True
2013-11-30,M0000545,工业增加值,0.2012604199985707,低位区制,0.030029136970190093,低位区制,0.006744290234662652,True
2013-12-31,M0000545,工业增加值,0.0649390323797842,低位区制,0.013803227806625502,低位区制,0.006208975357440829,True
2014-01-31,M0000545,工业增加值,0.035414889912871644,低位区制,0.007559406799013804,低位区制,0.005573241329182844,True
2014-02-28,M0000545,工业增加值,-0.010273117990165961,低位区制,0.004817975915032941,低位区制,0.005579620385607777,True
2014-03-31,M0000545,工业增加值,-0.026916748465835916,低位区制,0.0039062049828463047,低位区制,0.00553550647436294,True
2014-04-30,M0000545,工业增加值,-0.0691738374246231,低位区制,0.0032395909037711275,低位区制,0.005625037046831654,True
2014-05-31,M0000545,工业增加值,-0.0684382847640092,低位区制,0.003209242336237041,低位区制,0.005543753763585896,True
2014-06-30,M0000545,工业增加值,-0.027306599875143667,低位区制,0.0036328276308596314,低位区制,0.005736592216921276,True
2014-07-31,M0000545,工业增加值,-0.059083510936806555,低位区制,0.0033064561544420105,低位区制,0.006562890362743416,True
2014-08-31,M0000545,工业增加值,-0.34658239698548393,低位区制,0.0032629923487738997,低位区制,0.01985972229221407,True
2014-09-30,M0000545,工业增加值,-0.15319491272336144,低位区制,0.002567726311771484,低位区制,0.008615262995956137,True
2014-10-31,M0000545,工业增加值,-0.1714187914929183,低位区制,0.002546298595669056,低位区制,0.005955017160470645,True
2014-11-30,M0000545,工业增加值,-0.2332070172314184,低位区制,0.0033691442352159068,低位区制,0.007050194771942839,True
2014-12-31,M0000545,工业增加值,-0.1164308120834397,低位区制,0.009645063946246493,低位区制,0.017228389719729648,True
2015-01-31,M0000545,工业增加值,0.12382262976996024,低位区制,0.05350114371278267,低位区制,0.15228716500366096,True
2015-02-28,M0000545,工业增加值,-0.749880162000938,低位区制,0.13538466537607094,高位区制,0.9967880083621674,True
2015-03-31,M0000545,工业增加值,-0.46527080000617216,低位区制,0.042252890891779596,低位区制,0.09788015267743856,True
2015-04-30,M0000545,工业增加值,-0.37566821939810735,低位区制,0.01089504677670397,低位区制,0.011805869154281232,True
2015-05-31,M0000545,工业增加值,-0.3325101152114176,低位区制,0.004299130471583333,低位区制,0.006011354758395923,True
2015-06-30,M0000545,工业增加值,-0.22343908296607873,低位区制,0.0027056257801206353,低位区制,0.005899610666670863,True
2015-07-31,M0000545,工业增加值,-0.30281026628340396,低位区制,0.0028545141047762687,低位区制,0.006751472517449799,True
2015-08-31,M0000545,工业增加值,-0.30646353125516723,低位区制,0.0030763234765914522,低位区制,0.00601099893342597,True
2015-09-30,M0000545,工业增加值,-0.40778373691979053,低位区制,0.00427199636378584,低位区制,0.007874419236068781,True
2015-10-31,M0000545,工业增加值,-0.3205522260554683,低位区制,0.003136389218145461,低位区制,0.005755439973170184,True
2015-11-30,M0000545,工业增加值,-0.1838797360980654,低位区制,0.002487710994100285,低位区制,0.00622341000844036,True
2015-12-31,M0000545,工业增加值,-0.23798534461350257,低位区制,0.002458099129906067,低位区制,0.006153432263063996,True
2016-01-31,M0000545,工业增加值,-0.18989653345890312,低位区制,0.0025422495736272207,低位区制,0.00601619729578689,True
2016-02-29,M0000545,工业增加值,-0.37890736557939086,低位区制,0.0035940766976931514,低位区制,0.011942879726299885,True
2016-03-31,M0000545,工业增加值,-0.10878284208062672,低位区制,0.002780985663479805,低位区制,0.011544880285147274,True
2016-04-30,M0000545,工业增加值,-0.21969701658492408,低位区制,0.0024437463000868864,低位区制,0.007388137511472513,True
2016-05-31,M0000545,工业增加值,-0.21435420450620668,低位区制,0.0023963924127772193,低位区制,0.005712277378459831,True
2016-06-30,M0000545,工业增加值,-0.1649314652249112,低位区制,0.0024088450881947204,低位区制,0.00558618236383293,True
2016-07-31,M0000545,工业增加值,-0.2026783522000029,低位区制,0.0023871053421337966,低位区制,0.005823130364445622,True
2016-08-31,M0000545,工业增加值,-0.1583487800222329,低位区制,0.002428745782182371,低位区制,0.0055786555462402,True
2016-09-30,M0000545,工业增加值,-0.1848771566463402,低位区制,0.0024475380887912994,低位区制,0.005721106189879994,True
2016-10-31,M0000545,工业增加值,-0.16772681755518148,低位区制,0.0028565100546949955,低位区制,0.0057689048712006715,True
2016-11-30,M0000545,工业增加值,-0.17223699626116046,低位区制,0.005872290122509072,低位区制,0.008900053698882446,True
2016-12-31,M0000545,工业增加值,-0.2113971364677013,低位区制,0.02913467980065349,低位区制,0.054029191966658806,True
2017-01-31,M0000545,工业增加值,-0.6415529047424977,低位区制,0.20930524824189947,高位区制,0.6786098311380274,True
2017-02-28,M0000545,工业增加值,0.39845821386519453,低位区制,0.30987295789712954,高位区制,0.9998887237194708,True
2017-03-31,M0000545,工业增加值,0.018247767982965235,低位区制,0.06784450432775466,低位区制,0.2221166211129805,True
2017-04-30,M0000545,工业增加值,-0.14482473445597255,低位区制,0.011303880246485059,低位区制,0.027550503229949598,True
2017-05-31,M0000545,工业增加值,-0.14719077477696552,低位区制,0.003951501683904783,低位区制,0.007256363580870295,True
2017-06-30,M0000545,工业增加值,0.014989458723812299,低位区制,0.004392946481746714,低位区制,0.008061594011487068,True
2017-07-31,M0000545,工业增加值,-0.16217440783637893,低位区制,0.002694370384685942,低位区制,0.008512205347757092,True
2017-08-31,M0000545,工业增加值,-0.21444526231403804,低位区制,0.0025613408120309885,低位区制,0.006342133062123283,True
2017-09-30,M0000545,工业增加值,-0.05533589207213402,低位区制,0.003441885599915287,低位区制,0.0074798055258778265,True
2017-10-31,M0000545,工业增加值,-0.21761616016737628,低位区制,0.00497503670111897,低位区制,0.00901603981819008,True
2017-11-30,M0000545,工业增加值,-0.28746349277858196,低位区制,0.021128198511698486,低位区制,0.012247422255360354,True
2017-12-31,M0000545,工业增加值,-0.22409317024303374,低位区制,0.13356365133517314,低位区制,0.07429734129699164,True
2018-01-31,M0000545,工业增加值,1.0517307859386322,高位区制,0.9999999631537554,高位区制,0.9999999995229643,True
2018-02-28,M0000545,工业增加值,-1.450674282159346,高位区制,0.9999999679817572,高位区制,1.0000000000000002,True
2018-03-31,M0000545,工业增加值,-0.2618237282494068,低位区制,0.1389957237061614,高位区制,0.9999627359083032,True
2018-04-30,M0000545,工业增加值,-0.09535193800973613,低位区制,0.022453359064338985,低位区制,0.09186108903904207,True
2018-05-31,M0000545,工业增加值,-0.13286589001532523,低位区制,0.005209482095310396,低位区制,0.011865123807497636,True
2018-06-30,M0000545,工业增加值,-0.23036484897681492,低位区制,0.0027859681022814236,低位区制,0.007200954406884858,True
2018-07-31,M0000545,工业增加值,-0.22037103951258546,低位区制,0.002496503614339253,低位区制,0.005750203009599077,True
2018-08-31,M0000545,工业增加值,-0.2105580774675841,低位区制,0.0027919134324442063,低位区制,0.006472629565580897,True
2018-09-30,M0000545,工业增加值,-0.4592416360673276,低位区制,0.005487463770087879,低位区制,0.018653719053745174,True
2018-10-31,M0000545,工业增加值,-0.23409094578896117,低位区制,0.0028513101038707676,低位区制,0.00892524488965591,True
2018-11-30,M0000545,工业增加值,-0.22623274433321666,低位区制,0.0026432136906121475,低位区制,0.0069245003214836055,True
2018-12-31,M0000545,工业增加值,-0.3238064737067055,低位区制,0.003785322413207141,低位区制,0.021248855815970264,True
2019-01-31,M0000545,工业增加值,-0.01823138440340999,低位区制,0.008246536047820153,低位区制,0.16783549393844766,True
2019-02-28,M0000545,工业增加值,-0.6142792159718242,低位区制,0.027869546937633174,高位区制,0.9377878363879267,True
2019-03-31,M0000545,工业增加值,0.12981134386780888,低位区制,0.01768044667846139,高位区制,0.9741226214142873,True
2019-04-30,M0000545,工业增加值,-0.30776385694554914,低位区制,0.00518989837888067,低位区制,0.4698420598451275,True
2019-05-31,M0000545,工业增加值,-0.3493691548389728,低位区制,0.00363082416163859,低位区制,0.042815346697038535,True
2019-06-30,M0000545,工业增加值,-0.15940909662943303,低位区制,0.0027601691950930813,低位区制,0.011265656395707797,True
2019-07-31,M0000545,工业增加值,-0.3643420864996275,低位区制,0.003732227536655065,低位区制,0.012880822564999556,True
2019-08-31,M0000545,工业增加值,-0.41532132953196704,低位区制,0.004590535065319851,低位区制,0.007398066283745324,True
2019-09-30,M0000545,工业增加值,-0.2412809057423147,低位区制,0.003248482360249218,低位区制,0.0068262544284667295,True
2019-10-31,M0000545,工业增加值,-0.3399162026297836,低位区制,0.006173963046796224,低位区制,0.007991484832729646,True
2019-11-30,M0000545,工业增加值,-0.1858856845170514,低位区制,0.021518796581832488,低位区制,0.012286388327225199,True
2019-12-31,M0000545,工业增加值,-0.100416729331265,低位区制,0.1451543197308791,低位区制,0.07786750744548687,True
2020-01-31,M0000545,工业增加值,-1.6456614131454144,高位区制,0.9999999999481402,高位区制,0.9999999999999992,True
2020-02-29,M0000545,工业增加值,-4.8097681891627255,高位区制,1.0000000000000013,高位区制,0.9999999999999999,True
2020-03-31,M0000545,工业增加值,-1.1901843647591417,高位区制,0.999965178556723,高位区制,0.9999999999999999,True
2020-04-30,M0000545,工业增加值,-0.4382884111923916,低位区制,0.25126712468345497,高位区制,0.8432475460927571,True
2020-05-31,M0000545,工业增加值,-0.39301814938779256,低位区制,0.05534619401365956,低位区制,0.06335451422970041,True
2020-06-30,M0000545,工业增加值,-0.3140540119146521,低位区制,0.015294445246175212,低位区制,0.009754266592768207,True
2020-07-31,M0000545,工业增加值,-0.33421255954061363,低位区制,0.016893657410593843,低位区制,0.008485762803755272,True
2020-08-31,M0000545,工业增加值,-0.2741553271365388,低位区制,0.06339056164246716,低位区制,0.034835356713545394,True
2020-09-30,M0000545,工业增加值,0.15394338454818496,低位区制,0.4093874387413269,低位区制,0.43315849774226894,True
2020-10-31,M0000545,工业增加值,0.8456328281721177,高位区制,0.9999920109423097,高位区制,0.9786496837697046,True
2020-11-30,M0000545,工业增加值,0.8411057809760312,高位区制,0.9999997927515614,低位区制,0.19141805793378938,True
2020-12-31,M0000545,工业增加值,0.638262949637991,高位区制,0.9999787767100878,低位区制,0.15667130837839635,True
2021-01-31,M0000545,工业增加值,3.180768968038854,高位区制,1.000000000000001,高位区制,0.9999999999999998,True
2021-02-28,M0000545,工业增加值,6.642091491517832,高位区制,1.0000000000000009,高位区制,0.9999999999999998,True
2021-03-31,M0000545,工业增加值,1.0552484623011515,高位区制,0.999999998374374,高位区制,0.9999999999999998,True
2021-04-30,M0000545,工业增加值,0.4071284157903622,高位区制,0.9707155117511597,高位区制,0.5475684743926419,True
2021-05-31,M0000545,工业增加值,0.21166561742688922,高位区制,0.6512508599693091,低位区制,0.050156139140681316,True
2021-06-30,M0000545,工业增加值,0.10502265462128291,低位区制,0.3380501415521373,低位区制,0.012649887277151713,True
2021-07-31,M0000545,工业增加值,-0.1950315313057519,低位区制,0.22695336323773352,低位区制,0.043285734368584794,True
2021-08-31,M0000545,工业增加值,-0.380402721259295,低位区制,0.33959734108510914,低位区制,0.15266528774196883,True
2021-09-30,M0000545,工业增加值,-1.1158916455554688,高位区制,0.9998263327160117,高位区制,0.9994345989131904,True
2021-10-31,M0000545,工业增加值,-2.0459053226981383,高位区制,1.000000000000001,高位区制,0.9999999833780726,True
2021-11-30,M0000545,工业增加值,-1.8710921538503749,高位区制,1.0000000000000009,低位区制,0.1689793908806273,True
2021-12-31,M0000545,工业增加值,-1.4440605779090792,高位区制,0.9999999993754326,低位区制,0.04398618188130891,True
2022-01-31,M0000545,工业增加值,-1.387530357012932,高位区制,0.9999999964483076,低位区制,0.16453194594318324,True
2022-02-28,M0000545,工业增加值,0.5089125818095324,高位区制,0.9991424668166237,高位区制,1.0,True
2022-03-31,M0000545,工业增加值,-0.4894516286050396,高位区制,0.9636643244808768,高位区制,0.9999947175559466,True
2022-04-30,M0000545,工业增加值,-1.5435489879253919,高位区制,0.9999999998393682,高位区制,0.9999999844705335,True
2022-05-31,M0000545,工业增加值,-0.9266758356578765,高位区制,0.9908772165599856,低位区制,0.3404011560472652,True
2022-06-30,M0000545,工业增加值,-0.39251072738629667,低位区制,0.21184284204059708,低位区制,0.14882349551040097,True
2022-07-31,M0000545,工业增加值,-0.38431151663484137,低位区制,0.053179479905559456,低位区制,0.016518456226701155,True
2022-08-31,M0000545,工业增加值,-0.3175259106721846,低位区制,0.02573851874586517,低位区制,0.00915677780307548,True
2022-09-30,M0000545,工业增加值,-0.024076121600289935,低位区制,0.05215551482310153,低位区制,0.044094610966419395,True
2022-10-31,M0000545,工业增加值,-0.41469940341429196,低位区制,0.21722165012237343,低位区制,0.20632741980556768,True
2022-11-30,M0000545,工业增加值,-0.8257705525112657,高位区制,0.9396269486723156,低位区制,0.3823667642567872,True
2022-12-31,M0000545,工业增加值,-0.7001665783038886,高位区制,0.9798517407468696,低位区制,0.24578172392830838,True
2023-01-31,M0000545,工业增加值,-2.263292125448345,高位区制,1.0000000000000004,高位区制,0.9999999999999998,True
2023-02-28,M0000545,工业增加值,1.890788936380933,高位区制,1.0000000000000004,高位区制,1.0,True
2023-03-31,M0000545,工业增加值,-0.23919156300853872,低位区制,0.14026917812607087,高位区制,1.0,True
2023-04-30,M0000545,工业增加值,-0.08422846813598261,低位区制,0.02797344506599203,低位区制,0.14748671256364607,True
2023-05-31,M0000545,工业增加值,-0.4861726485690113,低位区制,0.014637501497121747,低位区制,0.1277009182504641,True
2023-06-30,M0000545,工业增加值,-0.37267571304923197,低位区制,0.006120953855708529,低位区制,0.014148198217069637,True
2023-07-31,M0000545,工业增加值,-0.40993381257883077,低位区制,0.005017494443893806,低位区制,0.007342440600905685,True
2023-08-31,M0000545,工业增加值,-0.2332658168883448,低位区制,0.00354407689312806,低位区制,0.008301054113405072,True
2023-09-30,M0000545,工业增加值,0.08394950434501236,低位区制,0.007998297569941623,低位区制,0.02536619325766298,True
2023-10-31,M0000545,工业增加值,-0.27628300547859436,低位区制,0.008840705327626493,低位区制,0.037732178440893285,True
2023-11-30,M0000545,工业增加值,-0.10998614299972953,低位区制,0.037793627556857945,低位区制,0.020369683749755604,True
2023-12-31,M0000545,工业增加值,0.05111529743602372,低位区制,0.24545954249979937,低位区制,0.10563927658367907,True
2024-01-31,M0000545,工业增加值,2.6214020584392723,高位区制,0.9999999999999999,高位区制,1.0,True
2024-02-29,M0000545,工业增加值,-2.7784396066320154,高位区制,1.0,高位区制,1.0,True
2024-03-31,M0000545,工业增加值,-0.3079374660477241,低位区制,0.16233638147901558,高位区制,1.0,True
2024-04-30,M0000545,工业增加值,0.025107569999533674,低位区制,0.038403505989899986,低位区制,0.22085840073698726,True
2024-05-31,M0000545,工业增加值,-0.15509918500814251,低位区制,0.007350131045028541,低位区制,0.02949350905868759,True
2024-06-30,M0000545,工业增加值,-0.19884223103949694,低位区制,0.0036804160378018473,低位区制,0.007785482618577104,True
2024-07-31,M0000545,工业增加值,-0.28635689795828256,低位区制,0.006861059326773842,低位区制,0.008011152507117742,True
2024-08-31,M0000545,工业增加值,-0.4191958851325318,低位区制,0.031284888348684634,低位区制,0.018451678203019038,True
2024-09-30,M0000545,工业增加值,-0.7589277804230392,低位区制,0.12794338740170275,低位区制,0.09237179156439916,True
2024-10-31,M0000545,工业增加值,-0.3151504810426211,低位区制,0.03917952468659338,低位区制,0.04759764821301514,True
2024-11-30,M0000545,工业增加值,-0.09374831660122052,低位区制,0.0418900577533307,低位区制,0.028053062304698353,True
2024-12-31,M0000545,工业增加值,-0.25942819525912714,低位区制,0.1539228722359162,低位区制,0.1187404428334358,True
2025-01-31,M0000545,工业增加值,-2.3991136436472633,高位区制,1.0000000000000004,高位区制,1.0000000000000002,True
2025-02-28,M0000545,工业增加值,3.4311474783985356,高位区制,1.0000000000000002,高位区制,1.0000000000000002,True
2025-03-31,M0000545,工业增加值,0.06577899891534428,低位区制,0.26104896316275383,高位区制,1.0000000000000002,True
2025-04-30,M0000545,工业增加值,-0.12835200744434572,低位区制,0.03790928187160679,低位区制,0.10886682464658491,True
2025-05-31,M0000545,工业增加值,-0.17351119274561777,低位区制,0.007478152631000736,低位区制,0.013483253870602422,True
2025-06-30,M0000545,工业增加值,-0.03686747218859898,低位区制,0.004714313342957766,低位区制,0.0082577980238446,True
2025-07-31,M0000545,工业增加值,-0.19611507366079217,低位区制,0.005881772403861048,低位区制,0.015377957695236203,True
2025-08-31,M0000545,工业增加值,-0.29989955646472727,低位区制,0.026084467638134323,低位区制,0.08100419363764491,True
2025-09-30,M0000545,工业增加值,0.264987261369653,低位区制,0.16310753068811987,高位区制,0.8343855629672018,True
2025-10-31,M0000545,工业增加值,-0.5789447455041501,低位区制,0.2091851491276483,高位区制,0.9969644715914261,True
2025-11-30,M0000545,工业增加值,-0.7612771571751675,低位区制,0.2671938279738388,低位区制,0.2405148835346668,True
2025-12-31,M0000545,工业增加值,-0.3735446815030332,低位区制,0.06628065223517164,低位区制,0.053807504111959906,True
2026-01-31,M0000545,工业增加值,-0.529327289423358,低位区制,0.033645381530650324,低位区制,0.019559693511488604,True
2026-02-28,M0000545,工业增加值,-0.20365586481778547,低位区制,0.01030340553816662,低位区制,0.0160558363085668,True
2026-03-31,M0000545,工业增加值,-0.26004651149830355,低位区制,0.018404452482137422,低位区制,0.016631028701992585,True
2006-01-31,M0001227,PPI,0.07640288726838884,高位区制,0.9280093500548489,低位区制,0.12269220997504636,True
2006-02-28,M0001227,PPI,0.44372333907285133,高位区制,0.9639734503169464,低位区制,0.11094310817811896,True
2006-03-31,M0001227,PPI,0.009946372007748838,高位区制,0.9637338405525009,低位区制,0.09522603551219218,True
2006-04-30,M0001227,PPI,0.04610516030528333,高位区制,0.9747247509503951,低位区制,0.0746509672094936,True
2006-05-31,M0001227,PPI,0.4346696409528861,高位区制,0.995247208940985,低位区制,0.06777360896521939,True
2006-06-30,M0001227,PPI,0.5088580249426496,高位区制,0.9992420966611111,低位区制,0.05615606826692145,True
2006-07-31,M0001227,PPI,0.9028836987447688,高位区制,0.9999615080039926,低位区制,0.05305618254057942,True
2006-08-31,M0001227,PPI,0.45843202724749066,高位区制,0.99968233285958,低位区制,0.0425847239215183,True
2006-09-30,M0001227,PPI,0.6634730329427165,高位区制,0.9998461120056897,低位区制,0.030616617739139464,True
2006-10-31,M0001227,PPI,0.306910198656657,高位区制,0.99922229469798,低位区制,0.022614714545208827,True
2006-11-30,M0001227,PPI,0.5432741993341725,高位区制,0.9996738413740606,低位区制,0.016129208835842148,True
2006-12-31,M0001227,PPI,0.638228726425419,高位区制,0.9994206302252153,低位区制,0.011248937116425883,True
2007-01-31,M0001227,PPI,0.27243213814476813,高位区制,0.992972755524366,低位区制,0.009305849402391845,True
2007-02-28,M0001227,PPI,-0.06687822648684899,高位区制,0.9804934435370726,低位区制,0.007306797628064238,True
2007-03-31,M0001227,PPI,0.14349288760916218,高位区制,0.982309573221545,低位区制,0.005069928494638967,True
2007-04-30,M0001227,PPI,0.11764157067148578,高位区制,0.9855384886194167,低位区制,0.0036871015203600145,True
2007-05-31,M0001227,PPI,0.1845130424296968,高位区制,0.9916745052217752,低位区制,0.0036550379408581872,True
2007-06-30,M0001227,PPI,0.5017556386567739,高位区制,0.9975906294798675,低位区制,0.0047871160916094415,True
2007-07-31,M0001227,PPI,0.19283773326791404,高位区制,0.9964110089356197,低位区制,0.004936297520522813,True
2007-08-31,M0001227,PPI,0.22165758631746818,高位区制,0.9965954303917604,低位区制,0.005236108294693839,True
2007-09-30,M0001227,PPI,0.20349975198790188,高位区制,0.9974597893862172,低位区制,0.007365164869600985,True
