date,code,indicator,model,full_prob_high,partial_prob_high,full_regime,partial_regime
2006-07-31,M0001227,PPI,模型A：均值—方差切换,0.9999615080039926,0.9999993918201083,高位区制,高位区制
2006-08-31,M0001227,PPI,模型A：均值—方差切换,0.99968233285958,0.9999697852843936,高位区制,高位区制
2006-09-30,M0001227,PPI,模型A：均值—方差切换,0.9998461120056897,0.9999941615834955,高位区制,高位区制
2006-10-31,M0001227,PPI,模型A：均值—方差切换,0.99922229469798,0.9998952670086724,高位区制,高位区制
2006-11-30,M0001227,PPI,模型A：均值—方差切换,0.9996738413740606,0.9999837456326363,高位区制,高位区制
2006-12-31,M0001227,PPI,模型A：均值—方差切换,0.9994206302252153,0.9999906874457603,高位区制,高位区制
2007-01-31,M0001227,PPI,模型A：均值—方差切换,0.992972755524366,0.9995473317157589,高位区制,高位区制
2007-02-28,M0001227,PPI,模型A：均值—方差切换,0.9804934435370726,0.9971751235761874,高位区制,高位区制
2007-03-31,M0001227,PPI,模型A：均值—方差切换,0.982309573221545,0.9984958091104724,高位区制,高位区制
2007-04-30,M0001227,PPI,模型A：均值—方差切换,0.9855384886194167,0.9989380198809433,高位区制,高位区制
2007-05-31,M0001227,PPI,模型A：均值—方差切换,0.9916745052217752,0.9995123011566102,高位区制,高位区制
2007-06-30,M0001227,PPI,模型A：均值—方差切换,0.9975906294798675,0.9999612291783898,高位区制,高位区制
2007-07-31,M0001227,PPI,模型A：均值—方差切换,0.9964110089356197,0.9996851567804967,高位区制,高位区制
2007-08-31,M0001227,PPI,模型A：均值—方差切换,0.9965954303917604,0.999698476248754,高位区制,高位区制
2007-09-30,M0001227,PPI,模型A：均值—方差切换,0.9974597893862172,0.9997146346244076,高位区制,高位区制
2007-10-31,M0001227,PPI,模型A：均值—方差切换,0.9996871318048367,0.9999899062704152,高位区制,高位区制
2007-11-30,M0001227,PPI,模型A：均值—方差切换,0.9998023916808182,0.9999869157105037,高位区制,高位区制
2007-12-31,M0001227,PPI,模型A：均值—方差切换,0.9999799577864825,0.9999996030472532,高位区制,高位区制
2008-01-31,M0001227,PPI,模型A：均值—方差切换,0.9999906622668322,0.9999998630318975,高位区制,高位区制
2008-02-29,M0001227,PPI,模型A：均值—方差切换,0.9999970047313835,0.9999999771945137,高位区制,高位区制
2008-03-31,M0001227,PPI,模型A：均值—方差切换,0.9999994822214833,0.9999999986141591,高位区制,高位区制
2008-04-30,M0001227,PPI,模型A：均值—方差切换,0.9999993571228704,0.999999998034251,高位区制,高位区制
2008-05-31,M0001227,PPI,模型A：均值—方差切换,0.9999994635476882,0.9999999985307191,高位区制,高位区制
2008-06-30,M0001227,PPI,模型A：均值—方差切换,0.999998780670114,0.9999999945308118,高位区制,高位区制
2008-07-31,M0001227,PPI,模型A：均值—方差切换,0.9999974503821244,0.9999999822474461,高位区制,高位区制
2008-08-31,M0001227,PPI,模型A：均值—方差切换,0.9999982511191242,0.999999994311251,高位区制,高位区制
2008-09-30,M0001227,PPI,模型A：均值—方差切换,0.9992863852882371,0.9999966397751048,高位区制,高位区制
2008-10-31,M0001227,PPI,模型A：均值—方差切换,0.9079204644433249,0.9867483245709099,高位区制,高位区制
2008-11-30,M0001227,PPI,模型A：均值—方差切换,0.015774938237418563,0.00611237388662045,低位区制,低位区制
2008-12-31,M0001227,PPI,模型A：均值—方差切换,0.00017661527243456143,2.1109679549844853e-05,低位区制,低位区制
2009-01-31,M0001227,PPI,模型A：均值—方差切换,2.519871996717504e-06,2.3393638542139323e-07,低位区制,低位区制
2009-02-28,M0001227,PPI,模型A：均值—方差切换,1.3210471044562119e-06,1.2496038177385317e-07,低位区制,低位区制
2009-03-31,M0001227,PPI,模型A：均值—方差切换,4.991664227568392e-07,5.5351958158461506e-08,低位区制,低位区制
2009-04-30,M0001227,PPI,模型A：均值—方差切换,7.137641277285172e-07,7.033354204863263e-08,低位区制,低位区制
2009-05-31,M0001227,PPI,模型A：均值—方差切换,8.781610246393682e-07,8.347191465316266e-08,低位区制,低位区制
2009-06-30,M0001227,PPI,模型A：均值—方差切换,3.138078472496527e-05,1.0554965221114226e-05,低位区制,低位区制
2009-07-31,M0001227,PPI,模型A：均值—方差切换,0.006967049523982584,0.013036948622674903,低位区制,低位区制
2009-08-31,M0001227,PPI,模型A：均值—方差切换,0.03511764204902476,0.06367467685213703,低位区制,低位区制
2009-09-30,M0001227,PPI,模型A：均值—方差切换,0.2333543615094372,0.47017555380166376,低位区制,低位区制
2009-10-31,M0001227,PPI,模型A：均值—方差切换,0.3721583328478607,0.5755036379290002,低位区制,高位区制
2009-11-30,M0001227,PPI,模型A：均值—方差切换,0.98096991298109,0.9991067363239279,高位区制,高位区制
2009-12-31,M0001227,PPI,模型A：均值—方差切换,0.9998471801889312,0.9999995630048719,高位区制,高位区制
2010-01-31,M0001227,PPI,模型A：均值—方差切换,0.9999999112244597,0.9999999999290384,高位区制,高位区制
2010-02-28,M0001227,PPI,模型A：均值—方差切换,0.9999999515754011,0.9999999999696092,高位区制,高位区制
2010-03-31,M0001227,PPI,模型A：均值—方差切换,0.9999999685144192,0.9999999999848841,高位区制,高位区制
2010-04-30,M0001227,PPI,模型A：均值—方差切换,0.9999999317629036,0.9999999999470593,高位区制,高位区制
2010-05-31,M0001227,PPI,模型A：均值—方差切换,0.9999992675554586,0.9999999994977429,高位区制,高位区制
2010-06-30,M0001227,PPI,模型A：均值—方差切换,0.9968901887344901,0.9999407196140094,高位区制,高位区制
2010-07-31,M0001227,PPI,模型A：均值—方差切换,0.042602699742427204,0.022225894302621667,低位区制,低位区制
2010-08-31,M0001227,PPI,模型A：均值—方差切换,0.0008644323973395841,0.0001539846286862155,低位区制,低位区制
2010-09-30,M0001227,PPI,模型A：均值—方差切换,0.0003284227233169264,7.592358689888851e-05,低位区制,低位区制
2010-10-31,M0001227,PPI,模型A：均值—方差切换,0.02971328137455794,0.03403035216263158,低位区制,低位区制
2010-11-30,M0001227,PPI,模型A：均值—方差切换,0.3996727012142982,0.674714161817105,低位区制,高位区制
2010-12-31,M0001227,PPI,模型A：均值—方差切换,0.749249766498546,0.9349565612712795,高位区制,高位区制
2011-01-31,M0001227,PPI,模型A：均值—方差切换,0.9889669257192728,0.9997465522823419,高位区制,高位区制
2011-02-28,M0001227,PPI,模型A：均值—方差切换,0.999968631514715,0.9999999485657823,高位区制,高位区制
2011-03-31,M0001227,PPI,模型A：均值—方差切换,0.9999998615368021,0.9999999998385164,高位区制,高位区制
2011-04-30,M0001227,PPI,模型A：均值—方差切换,0.9999987132405944,0.9999999940293804,高位区制,高位区制
2011-05-31,M0001227,PPI,模型A：均值—方差切换,0.9999989162902867,0.9999999955376763,高位区制,高位区制
2011-06-30,M0001227,PPI,模型A：均值—方差切换,0.9999812313189155,0.99999959881753,高位区制,高位区制
2011-07-31,M0001227,PPI,模型A：均值—方差切换,0.9999449699919194,0.9999981499277886,高位区制,高位区制
2011-08-31,M0001227,PPI,模型A：均值—方差切换,0.9997640580628411,0.9999995546196749,高位区制,高位区制
2011-09-30,M0001227,PPI,模型A：均值—方差切换,0.9576846408348124,0.9976195893764261,高位区制,高位区制
2011-10-31,M0001227,PPI,模型A：均值—方差切换,0.7804901954130471,0.9498013941852305,高位区制,高位区制
2011-11-30,M0001227,PPI,模型A：均值—方差切换,0.23434741247345175,0.3505652037469659,低位区制,低位区制
2011-12-31,M0001227,PPI,模型A：均值—方差切换,0.06154684162616617,0.10801913852054744,低位区制,低位区制
2012-01-31,M0001227,PPI,模型A：均值—方差切换,0.005047386276426114,0.005966525247636314,低位区制,低位区制
2012-02-29,M0001227,PPI,模型A：均值—方差切换,0.0002830343106296101,0.00014846623736922954,低位区制,低位区制
2012-03-31,M0001227,PPI,模型A：均值—方差切换,3.940255081771077e-05,8.398558802391132e-06,低位区制,低位区制
2012-04-30,M0001227,PPI,模型A：均值—方差切换,6.039910078357469e-05,1.603321812687795e-05,低位区制,低位区制
2012-05-31,M0001227,PPI,模型A：均值—方差切换,7.498784460254211e-05,2.1198639535719774e-05,低位区制,低位区制
2012-06-30,M0001227,PPI,模型A：均值—方差切换,0.0004890440709820403,0.00035098824372325143,低位区制,低位区制
2012-07-31,M0001227,PPI,模型A：均值—方差切换,0.0014807129023055555,0.0015668716839963035,低位区制,低位区制
2012-08-31,M0001227,PPI,模型A：均值—方差切换,0.00034535160235703424,0.00020090023015629436,低位区制,低位区制
2012-09-30,M0001227,PPI,模型A：均值—方差切换,0.0006065949689860048,0.0004129051589683055,低位区制,低位区制
2012-10-31,M0001227,PPI,模型A：均值—方差切换,0.00035366038094608034,0.00018420507359053376,低位区制,低位区制
2012-11-30,M0001227,PPI,模型A：均值—方差切换,0.0003554821010343318,0.0001905343529830148,低位区制,低位区制
2012-12-31,M0001227,PPI,模型A：均值—方差切换,0.0005659611125885903,0.00042497900685378563,低位区制,低位区制
2013-01-31,M0001227,PPI,模型A：均值—方差切换,0.0012736698709874346,0.0014224988612162154,低位区制,低位区制
2013-02-28,M0001227,PPI,模型A：均值—方差切换,0.0017535071510830767,0.0022496312652398156,低位区制,低位区制
2013-03-31,M0001227,PPI,模型A：均值—方差切换,0.0021493780876659426,0.0028366758597268404,低位区制,低位区制
2013-04-30,M0001227,PPI,模型A：均值—方差切换,0.0009159054551948159,0.000946453640591576,低位区制,低位区制
2013-05-31,M0001227,PPI,模型A：均值—方差切换,0.0002349751118854863,0.00012243869120653943,低位区制,低位区制
2013-06-30,M0001227,PPI,模型A：均值—方差切换,4.412822624146688e-05,9.963124998306931e-06,低位区制,低位区制
2013-07-31,M0001227,PPI,模型A：均值—方差切换,5.646958628184023e-05,1.45806491795199e-05,低位区制,低位区制
2013-08-31,M0001227,PPI,模型A：均值—方差切换,6.952364837885388e-05,1.9304650492546123e-05,低位区制,低位区制
2013-09-30,M0001227,PPI,模型A：均值—方差切换,9.250685711576844e-05,2.8124935662074428e-05,低位区制,低位区制
2013-10-31,M0001227,PPI,模型A：均值—方差切换,0.00018754171906675275,7.660263843123191e-05,低位区制,低位区制
2013-11-30,M0001227,PPI,模型A：均值—方差切换,0.0004367546833822969,0.0002730053462973251,低位区制,低位区制
2013-12-31,M0001227,PPI,模型A：均值—方差切换,0.001184624511548916,0.0010977900245918355,低位区制,低位区制
2014-01-31,M0001227,PPI,模型A：均值—方差切换,0.0006102187936502629,0.0004398306608689687,低位区制,低位区制
2014-02-28,M0001227,PPI,模型A：均值—方差切换,0.00025959651256018165,0.00012501736363059216,低位区制,低位区制
2014-03-31,M0001227,PPI,模型A：均值—方差切换,7.518068005905633e-05,2.095780495589073e-05,低位区制,低位区制
2014-04-30,M0001227,PPI,模型A：均值—方差切换,4.238574200153119e-05,9.50118750608901e-06,低位区制,低位区制
2014-05-31,M0001227,PPI,模型A：均值—方差切换,0.00010012396559100414,3.163854891387166e-05,低位区制,低位区制
2014-06-30,M0001227,PPI,模型A：均值—方差切换,0.0002297915806164515,0.00010286492137370281,低位区制,低位区制
2014-07-31,M0001227,PPI,模型A：均值—方差切换,0.00024485438851666857,0.00010890015946356254,低位区制,低位区制
2014-08-31,M0001227,PPI,模型A：均值—方差切换,0.00029439007056022867,0.00014293665854860036,低位区制,低位区制
2014-09-30,M0001227,PPI,模型A：均值—方差切换,0.0002512479927589449,0.0001137708636874796,低位区制,低位区制
2014-10-31,M0001227,PPI,模型A：均值—方差切换,0.0001897198065407863,7.66215984318912e-05,低位区制,低位区制
2014-11-30,M0001227,PPI,模型A：均值—方差切换,0.0001499214305139672,5.7245911063548535e-05,低位区制,低位区制
2014-12-31,M0001227,PPI,模型A：均值—方差切换,3.419437244534903e-05,7.168951592137466e-06,低位区制,低位区制
2015-01-31,M0001227,PPI,模型A：均值—方差切换,1.0337991691609542e-05,1.4738890372231334e-06,低位区制,低位区制
2015-02-28,M0001227,PPI,模型A：均值—方差切换,6.460573585902011e-06,8.091092441149363e-07,低位区制,低位区制
2015-03-31,M0001227,PPI,模型A：均值—方差切换,6.627932772198811e-06,8.334607410808589e-07,低位区制,低位区制
2015-04-30,M0001227,PPI,模型A：均值—方差切换,1.655885240059316e-05,2.7779803865707834e-06,低位区制,低位区制
2015-05-31,M0001227,PPI,模型A：均值—方差切换,2.4995510973748153e-05,4.8362075399054485e-06,低位区制,低位区制
2015-06-30,M0001227,PPI,模型A：均值—方差切换,2.7624127187778635e-05,5.532870567288652e-06,低位区制,低位区制
2015-07-31,M0001227,PPI,模型A：均值—方差切换,2.501324859059613e-05,4.828368499366555e-06,低位区制,低位区制
2015-08-31,M0001227,PPI,模型A：均值—方差切换,2.1277343399239267e-05,3.833825251326661e-06,低位区制,低位区制
2015-09-30,M0001227,PPI,模型A：均值—方差切换,4.286741284839942e-05,1.021933402976166e-05,低位区制,低位区制
2015-10-31,M0001227,PPI,模型A：均值—方差切换,2.425449227006507e-05,4.616922596964356e-06,低位区制,低位区制
2015-11-30,M0001227,PPI,模型A：均值—方差切换,1.2838525722939814e-05,1.9659577630021926e-06,低位区制,低位区制
2015-12-31,M0001227,PPI,模型A：均值—方差切换,1.4098374305517016e-05,2.2429240553927216e-06,低位区制,低位区制
2016-01-31,M0001227,PPI,模型A：均值—方差切换,1.3101285186251659e-05,2.015001069881317e-06,低位区制,低位区制
2016-02-29,M0001227,PPI,模型A：均值—方差切换,2.8972095934475804e-05,5.768316735921659e-06,低位区制,低位区制
2016-03-31,M0001227,PPI,模型A：均值—方差切换,0.00010233653057212183,3.4268676702803586e-05,低位区制,低位区制
2016-04-30,M0001227,PPI,模型A：均值—方差切换,0.000366716760512525,0.0002740642471923725,低位区制,低位区制
2016-05-31,M0001227,PPI,模型A：均值—方差切换,0.0010003025934610188,0.0014735461196949825,低位区制,低位区制
2016-06-30,M0001227,PPI,模型A：均值—方差切换,0.00573056794225014,0.012404028162611975,低位区制,低位区制
2016-07-31,M0001227,PPI,模型A：均值—方差切换,0.03504137101174167,0.0866688706282773,低位区制,低位区制
2016-08-31,M0001227,PPI,模型A：均值—方差切换,0.14870560232216273,0.33757781451016455,低位区制,低位区制
2016-09-30,M0001227,PPI,模型A：均值—方差切换,0.33801623476527515,0.5777734434454279,低位区制,高位区制
2016-10-31,M0001227,PPI,模型A：均值—方差切换,0.7766537993932963,0.9510896100659154,高位区制,高位区制
2016-11-30,M0001227,PPI,模型A：均值—方差切换,0.9706081957214608,0.9988392893168041,高位区制,高位区制
2016-12-31,M0001227,PPI,模型A：均值—方差切换,0.9994427732680841,0.999997961397989,高位区制,高位区制
2017-01-31,M0001227,PPI,模型A：均值—方差切换,0.9999957266405878,0.9999999737403675,高位区制,高位区制
2017-02-28,M0001227,PPI,模型A：均值—方差切换,0.9999994364392782,0.9999999984206781,高位区制,高位区制
2017-03-31,M0001227,PPI,模型A：均值—方差切换,0.9999947047403324,0.999999944528157,高位区制,高位区制
2017-04-30,M0001227,PPI,模型A：均值—方差切换,0.9999716403900311,0.999999633268706,高位区制,高位区制
2017-05-31,M0001227,PPI,模型A：均值—方差切换,0.9988150035076401,0.9999800160591124,高位区制,高位区制
2017-06-30,M0001227,PPI,模型A：均值—方差切换,0.9890303236953797,0.9995370028931344,高位区制,高位区制
2017-07-31,M0001227,PPI,模型A：均值—方差切换,0.9460297143615674,0.9903142337298179,高位区制,高位区制
2017-08-31,M0001227,PPI,模型A：均值—方差切换,0.9382362075104772,0.989331329344929,高位区制,高位区制
2017-09-30,M0001227,PPI,模型A：均值—方差切换,0.9534465098046486,0.9946202866989359,高位区制,高位区制
2017-10-31,M0001227,PPI,模型A：均值—方差切换,0.9761951289324956,0.9983257763031629,高位区制,高位区制
2017-11-30,M0001227,PPI,模型A：均值—方差切换,0.9969957998646966,0.9999474843682733,高位区制,高位区制
2017-12-31,M0001227,PPI,模型A：均值—方差切换,0.999894775440533,0.9999986432680263,高位区制,高位区制
2018-01-31,M0001227,PPI,模型A：均值—方差切换,0.9999400799751677,0.9999983616412023,高位区制,高位区制
2018-02-28,M0001227,PPI,模型A：均值—方差切换,0.9994824491219343,0.9999809097168175,高位区制,高位区制
2018-03-31,M0001227,PPI,模型A：均值—方差切换,0.9968391952241228,0.9997976470335229,高位区制,高位区制
2018-04-30,M0001227,PPI,模型A：均值—方差切换,0.9870325480856758,0.9968613671920907,高位区制,高位区制
2018-05-31,M0001227,PPI,模型A：均值—方差切换,0.9911872261026614,0.9987596607080491,高位区制,高位区制
2018-06-30,M0001227,PPI,模型A：均值—方差切换,0.9972394861113886,0.9998245368739098,高位区制,高位区制
2018-07-31,M0001227,PPI,模型A：均值—方差切换,0.9999033417254566,0.9999985756908004,高位区制,高位区制
2018-08-31,M0001227,PPI,模型A：均值—方差切换,0.9999363190480453,0.9999975573086484,高位区制,高位区制
2018-09-30,M0001227,PPI,模型A：均值—方差切换,0.9999057135056255,0.9999984793659056,高位区制,高位区制
2018-10-31,M0001227,PPI,模型A：均值—方差切换,0.9978762113734548,0.999980271999879,高位区制,高位区制
2018-11-30,M0001227,PPI,模型A：均值—方差切换,0.9364761615329902,0.9925003041207474,高位区制,高位区制
2018-12-31,M0001227,PPI,模型A：均值—方差切换,0.1912279512131931,0.21740116220649006,低位区制,低位区制
2019-01-31,M0001227,PPI,模型A：均值—方差切换,0.011346945690259262,0.0076675286844923324,低位区制,低位区制
2019-02-28,M0001227,PPI,模型A：均值—方差切换,0.0004575411117724125,0.00014755031454109945,低位区制,低位区制
2019-03-31,M0001227,PPI,模型A：均值—方差切换,0.00030893918592103686,0.0002507650907016347,低位区制,低位区制
2019-04-30,M0001227,PPI,模型A：均值—方差切换,0.0011600837751594166,0.002661119850797412,低位区制,低位区制
2019-05-31,M0001227,PPI,模型A：均值—方差切换,0.0022290143061717374,0.007663315501361626,低位区制,低位区制
2019-06-30,M0001227,PPI,模型A：均值—方差切换,0.002986808077426187,0.013208749356575523,低位区制,低位区制
2019-07-31,M0001227,PPI,模型A：均值—方差切换,0.007060321757881324,0.03117579606618099,低位区制,低位区制
2019-08-31,M0001227,PPI,模型A：均值—方差切换,0.015090956195844493,0.0566732874727011,低位区制,低位区制
2019-09-30,M0001227,PPI,模型A：均值—方差切换,0.005773165550510534,0.02392799632163449,低位区制,低位区制
2019-10-31,M0001227,PPI,模型A：均值—方差切换,0.0017270393612606493,0.005922126287217371,低位区制,低位区制
2019-11-30,M0001227,PPI,模型A：均值—方差切换,0.00029936357813196946,0.0003927413550068657,低位区制,低位区制
2019-12-31,M0001227,PPI,模型A：均值—方差切换,0.00019452901960945429,9.689004483540499e-05,低位区制,低位区制
2020-01-31,M0001227,PPI,模型A：均值—方差切换,0.000996186345091759,0.0008884825545488351,低位区制,低位区制
2020-02-29,M0001227,PPI,模型A：均值—方差切换,0.0008932373132031837,0.0007488623946675771,低位区制,低位区制
2020-03-31,M0001227,PPI,模型A：均值—方差切换,0.0003631920516518752,0.00020499258621871304,低位区制,低位区制
2020-04-30,M0001227,PPI,模型A：均值—方差切换,0.00014691272124384277,5.423415948406708e-05,低位区制,低位区制
2020-05-31,M0001227,PPI,模型A：均值—方差切换,5.69661448654915e-05,1.3974923964272997e-05,低位区制,低位区制
2020-06-30,M0001227,PPI,模型A：均值—方差切换,0.00012921183590393147,4.7261543699890015e-05,低位区制,低位区制
2020-07-31,M0001227,PPI,模型A：均值—方差切换,7.487951357344251e-05,2.1421746288575378e-05,低位区制,低位区制
2020-08-31,M0001227,PPI,模型A：均值—方差切换,3.6669190772049095e-05,7.245628447855965e-06,低位区制,低位区制
2020-09-30,M0001227,PPI,模型A：均值—方差切换,0.00022553824122202357,5.32428675891338e-05,低位区制,低位区制
2020-10-31,M0001227,PPI,模型A：均值—方差切换,0.012083822139490557,0.008422244394861512,低位区制,低位区制
2020-11-30,M0001227,PPI,模型A：均值—方差切换,0.24419291441480553,0.3065605968912583,低位区制,低位区制
2020-12-31,M0001227,PPI,模型A：均值—方差切换,0.9442711771540496,0.9948654461055149,高位区制,高位区制
2021-01-31,M0001227,PPI,模型A：均值—方差切换,0.9922838773708571,0.9998788428195875,高位区制,高位区制
2021-02-28,M0001227,PPI,模型A：均值—方差切换,0.9983237281586921,0.9999539446112904,高位区制,高位区制
2021-03-31,M0001227,PPI,模型A：均值—方差切换,0.9999506281215083,0.9999992904664837,高位区制,高位区制
2021-04-30,M0001227,PPI,模型A：均值—方差切换,0.9999959641469413,0.9999999645915543,高位区制,高位区制
2021-05-31,M0001227,PPI,模型A：均值—方差切换,0.999999969177019,0.9999999999854474,高位区制,高位区制
2021-06-30,M0001227,PPI,模型A：均值—方差切换,0.9999999478940125,0.9999999999657756,高位区制,高位区制
2021-07-31,M0001227,PPI,模型A：均值—方差切换,0.9999998777062196,0.9999999998639529,高位区制,高位区制
2021-08-31,M0001227,PPI,模型A：均值—方差切换,0.9999996722829764,0.9999999993334344,高位区制,高位区制
2021-09-30,M0001227,PPI,模型A：均值—方差切换,0.9999999572368806,0.9999999999751604,高位区制,高位区制
2021-10-31,M0001227,PPI,模型A：均值—方差切换,0.9999999828389324,0.999999999994374,高位区制,高位区制
2021-11-30,M0001227,PPI,模型A：均值—方差切换,0.9999974785491188,0.9999999865533999,高位区制,高位区制
2021-12-31,M0001227,PPI,模型A：均值—方差切换,0.9996626936631108,0.999984026929929,高位区制,高位区制
2022-01-31,M0001227,PPI,模型A：均值—方差切换,0.9967446794340273,0.9989368447186014,高位区制,高位区制
2022-02-28,M0001227,PPI,模型A：均值—方差切换,0.9999362202540225,0.999999321739039,高位区制,高位区制
2022-03-31,M0001227,PPI,模型A：均值—方差切换,0.9992913068930264,0.9999870533692697,高位区制,高位区制
2022-04-30,M0001227,PPI,模型A：均值—方差切换,0.9933385903599474,0.9998553623526979,高位区制,高位区制
2022-05-31,M0001227,PPI,模型A：均值—方差切换,0.5380818427227225,0.7475221990834826,高位区制,高位区制
2022-06-30,M0001227,PPI,模型A：均值—方差切换,0.04824006225627546,0.10876722816572479,低位区制,低位区制
2022-07-31,M0001227,PPI,模型A：均值—方差切换,0.04302058005843201,0.1208944991790022,低位区制,低位区制
2022-08-31,M0001227,PPI,模型A：均值—方差切换,0.03030785340835499,0.1053441722492542,低位区制,低位区制
2022-09-30,M0001227,PPI,模型A：均值—方差切换,0.011206345188258268,0.04666576708273307,低位区制,低位区制
2022-10-31,M0001227,PPI,模型A：均值—方差切换,0.0014183708422474016,0.004041038525470329,低位区制,低位区制
2022-11-30,M0001227,PPI,模型A：均值—方差切换,0.00021025316669371513,0.00020027427548184476,低位区制,低位区制
2022-12-31,M0001227,PPI,模型A：均值—方差切换,0.00012145710680501564,4.900474289725998e-05,低位区制,低位区制
2023-01-31,M0001227,PPI,模型A：均值—方差切换,0.0012093825583668204,0.0012635513150439047,低位区制,低位区制
2023-02-28,M0001227,PPI,模型A：均值—方差切换,0.0001578769732610689,8.580634425740252e-05,低位区制,低位区制
2023-03-31,M0001227,PPI,模型A：均值—方差切换,0.002210853646478678,0.003008046716773597,低位区制,低位区制
2023-04-30,M0001227,PPI,模型A：均值—方差切换,0.00045011914632724147,0.00034344178055332726,低位区制,低位区制
2023-05-31,M0001227,PPI,模型A：均值—方差切换,0.00032920872607288736,0.00018231250973922382,低位区制,低位区制
2023-06-30,M0001227,PPI,模型A：均值—方差切换,0.0008474314058399378,0.0007275999364682808,低位区制,低位区制
2023-07-31,M0001227,PPI,模型A：均值—方差切换,4.0116062374808464e-05,8.962945878926997e-06,低位区制,低位区制
2023-08-31,M0001227,PPI,模型A：均值—方差切换,9.96640662341175e-05,3.2579394877221634e-05,低位区制,低位区制
2023-09-30,M0001227,PPI,模型A：均值—方差切换,9.01875467279892e-05,2.7639842607759903e-05,低位区制,低位区制
2023-10-31,M0001227,PPI,模型A：均值—方差切换,0.0001429881813937955,7.405453166062023e-05,低位区制,低位区制
2023-11-30,M0001227,PPI,模型A：均值—方差切换,0.0008465439877220434,0.0013959305193647616,低位区制,低位区制
2023-12-31,M0001227,PPI,模型A：均值—方差切换,0.003040337380230616,0.007463318361340557,低位区制,低位区制
2024-01-31,M0001227,PPI,模型A：均值—方差切换,0.0055195347099109325,0.013691741890441391,低位区制,低位区制
2024-02-29,M0001227,PPI,模型A：均值—方差切换,0.0038621545882828387,0.010052103274511365,低位区制,低位区制
2024-03-31,M0001227,PPI,模型A：均值—方差切换,0.00013490958272761427,0.00010687771526914963,低位区制,低位区制
2024-04-30,M0001227,PPI,模型A：均值—方差切换,3.168357254441597e-05,6.608269430136421e-06,低位区制,低位区制
2024-05-31,M0001227,PPI,模型A：均值—方差切换,7.120824170970489e-05,1.9590697987131577e-05,低位区制,低位区制
2024-06-30,M0001227,PPI,模型A：均值—方差切换,0.00022982840575901,0.00010570257100727071,低位区制,低位区制
2024-07-31,M0001227,PPI,模型A：均值—方差切换,0.0007106160111744174,0.0005463315935137123,低位区制,低位区制
2024-08-31,M0001227,PPI,模型A：均值—方差切换,0.00014988747993288274,5.6519510668664574e-05,低位区制,低位区制
2024-09-30,M0001227,PPI,模型A：均值—方差切换,8.353388351556021e-05,2.443547860261515e-05,低位区制,低位区制
2024-10-31,M0001227,PPI,模型A：均值—方差切换,7.938861953983e-05,2.3048981553773184e-05,低位区制,低位区制
2024-11-30,M0001227,PPI,模型A：均值—方差切换,9.617610738145056e-05,3.0576270836529954e-05,低位区制,低位区制
2024-12-31,M0001227,PPI,模型A：均值—方差切换,7.97119744638833e-05,2.3865212538946467e-05,低位区制,低位区制
2025-01-31,M0001227,PPI,模型A：均值—方差切换,1.9570245683395012e-05,3.3597460375032378e-06,低位区制,低位区制
2025-02-28,M0001227,PPI,模型A：均值—方差切换,3.198423989933169e-05,6.7697524469241075e-06,低位区制,低位区制
2025-03-31,M0001227,PPI,模型A：均值—方差切换,3.19319072709107e-05,6.374824931561852e-06,低位区制,低位区制
2025-04-30,M0001227,PPI,模型A：均值—方差切换,0.00021188088570459464,9.467182062673043e-05,低位区制,低位区制
2025-05-31,M0001227,PPI,模型A：均值—方差切换,0.000213220852517123,9.34623410442336e-05,低位区制,低位区制
2025-06-30,M0001227,PPI,模型A：均值—方差切换,9.044553954499627e-05,2.7416216955780357e-05,低位区制,低位区制
2025-07-31,M0001227,PPI,模型A：均值—方差切换,4.478751618010577e-05,1.0385936095113979e-05,低位区制,低位区制
2025-08-31,M0001227,PPI,模型A：均值—方差切换,5.5473748370987687e-05,1.4158283904453075e-05,低位区制,低位区制
2025-09-30,M0001227,PPI,模型A：均值—方差切换,8.108117995922346e-05,2.4235365578056387e-05,低位区制,低位区制
2025-10-31,M0001227,PPI,模型A：均值—方差切换,0.00011099671614269187,5.249994683099931e-05,低位区制,低位区制
2025-11-30,M0001227,PPI,模型A：均值—方差切换,0.0005161030681266459,0.0010035080906307882,低位区制,低位区制
2025-12-31,M0001227,PPI,模型A：均值—方差切换,0.003044410038549371,0.011399351673930708,低位区制,低位区制
2026-01-31,M0001227,PPI,模型A：均值—方差切换,0.026906743204952222,0.1403129377649984,低位区制,低位区制
2026-02-28,M0001227,PPI,模型A：均值—方差切换,0.0615446617629638,0.249432755378001,低位区制,低位区制
2026-03-31,M0001227,PPI,模型A：均值—方差切换,0.12548825124738708,0.3717101839097651,低位区制,低位区制
2006-01-31,M0001227,PPI,模型B：共同AR(1),0.12269220997504636,1.0000000000000002,低位区制,高位区制
2006-02-28,M0001227,PPI,模型B：共同AR(1),0.11094310817811896,1.0000000000000002,低位区制,高位区制
2006-03-31,M0001227,PPI,模型B：共同AR(1),0.09522603551219218,1.0000000000000002,低位区制,高位区制
2006-04-30,M0001227,PPI,模型B：共同AR(1),0.0746509672094936,1.0000000000000002,低位区制,高位区制
2006-05-31,M0001227,PPI,模型B：共同AR(1),0.06777360896521939,1.0000000000000002,低位区制,高位区制
2006-06-30,M0001227,PPI,模型B：共同AR(1),0.05615606826692145,1.0000000000000002,低位区制,高位区制
